File,0,DTCreated
sql/core/src/main/scala/org/apache/spark/sql/dynamicpruning/PartitionPruning.scala,SPARK-30528,2020-01-16 12:13:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/csv/UnivocityParser.scala,SPARK-30530,2020-01-16 16:23:00
external/kafka-0-10-sql/src/test/resources/log4j.properties,SPARK-30541,2020-01-17 07:42:00
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaDelegationTokenSuite.scala,SPARK-30541,2020-01-17 07:42:00
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaTestUtils.scala,SPARK-30541,2020-01-17 07:42:00
sql/core/src/test/scala/org/apache/spark/sql/internal/ExecutorSideSQLConfSuite.scala,SPARK-30556,2020-01-17 17:08:00
sql/catalyst/src/main/scala/org/apache/spark/sql/internal/StaticSQLConf.scala,SPARK-30556,2020-01-17 17:08:00
sql/core/src/main/scala/org/apache/spark/sql/execution/SQLExecution.scala,SPARK-30556,2020-01-17 17:08:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/noop/NoopDataSource.scala,SPARK-30563,2020-01-18 17:06:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/codegen/javaCode.scala,SPARK-30564,2020-01-18 17:17:00
core/src/main/resources/org/apache/spark/ui/static/stagepage.js,SPARK-30582,2020-01-20 09:32:00
sql/core/src/test/scala/org/apache/spark/sql/DatasetAggregatorSuite.scala,SPARK-30590,2020-01-21 01:36:00
core/src/main/scala/org/apache/spark/storage/ShuffleBlockFetcherIterator.scala,SPARK-30604,2020-01-22 15:39:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/optimizer/ConstantFoldingSuite.scala,SPARK-30606,2020-01-22 19:14:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/regexpExpressions.scala,SPARK-30606,2020-01-22 19:14:00
sql/core/src/main/scala/org/apache/spark/sql/Column.scala,SPARK-30606,2020-01-22 19:14:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/identifiers.scala,SPARK-30612,2020-01-23 03:42:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/namedExpressions.scala,SPARK-30612,2020-01-23 03:42:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/package.scala,SPARK-30612,2020-01-23 03:42:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/plans/logical/basicLogicalOperators.scala,SPARK-30612,2020-01-23 03:42:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/trees/TreeNodeSuite.scala,SPARK-30612,2020-01-23 03:42:00
sql/core/src/test/resources/sql-tests/results/subquery/negative-cases/invalid-correlation.sql.out,SPARK-30612,2020-01-23 03:42:00
sql/core/src/test/resources/sql-tests/results/group-by-filter.sql.out,SPARK-30612,2020-01-23 03:42:00
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/TPCDSQueryBenchmark.scala,SPARK-30612,2020-01-23 03:42:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/trees/TreeNode.scala,SPARK-30612,2020-01-23 03:42:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/statsEstimation/BasicStatsEstimationSuite.scala,SPARK-30622,2020-01-23 14:15:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/plans/logical/Statistics.scala,SPARK-30622,2020-01-23 14:15:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/plans/logical/Command.scala,SPARK-30622,2020-01-23 14:15:00
common/network-common/src/test/java/org/apache/spark/network/ChunkFetchRequestHandlerSuite.java,SPARK-30623,2020-01-23 16:12:00
common/network-common/src/main/java/org/apache/spark/network/server/TransportChannelHandler.java,SPARK-30623,2020-01-23 16:12:00
common/network-common/src/main/java/org/apache/spark/network/server/ChunkFetchRequestHandler.java,SPARK-30623,2020-01-23 16:12:00
common/network-common/src/main/java/org/apache/spark/network/server/TransportRequestHandler.java,SPARK-30623,2020-01-23 16:12:00
common/network-common/src/main/java/org/apache/spark/network/util/TransportConf.java,SPARK-30623,2020-01-23 16:12:00
common/network-common/src/test/java/org/apache/spark/network/TransportRequestHandlerSuite.java,SPARK-30623,2020-01-23 16:12:00
common/network-common/src/main/java/org/apache/spark/network/TransportContext.java,SPARK-30623,2020-01-23 16:12:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/util/TimestampFormatter.scala,SPARK-30668,2020-01-28 22:11:00
sql/core/src/test/scala/org/apache/spark/sql/CsvFunctionsSuite.scala,SPARK-30668,2020-01-28 22:11:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/json/JsonInferSchemaSuite.scala,SPARK-30668,2020-01-28 22:11:00
sql/core/src/test/scala/org/apache/spark/sql/DateFunctionsSuite.scala,SPARK-30668,2020-01-28 22:11:00
sql/core/src/test/scala/org/apache/spark/sql/execution/adaptive/AdaptiveQueryExecSuite.scala,SPARK-30668,2020-01-28 22:11:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/DateExpressionsSuite.scala,SPARK-30668,2020-01-28 22:11:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/util/DateTimeFormatterHelper.scala,SPARK-30668,2020-01-28 22:11:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/json/JacksonParser.scala,SPARK-30668,2020-01-28 22:11:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/util/DateFormatter.scala,SPARK-30668,2020-01-28 22:11:00
core/src/main/scala/org/apache/spark/SparkException.scala,SPARK-30668,2020-01-28 22:11:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/datetimeExpressions.scala,SPARK-30668,2020-01-28 22:11:00
docs/README.md,SPARK-30672,2020-01-30 02:46:00
sql/core/src/test/scala/org/apache/spark/sql/connector/DataSourceV2DataFrameSessionCatalogSuite.scala,SPARK-30697,2020-02-01 00:26:00
sql/core/src/test/scala/org/apache/spark/sql/connector/DataSourceV2SQLSessionCatalogSuite.scala,SPARK-30697,2020-02-01 00:26:00
dev/create-release/spark-rm/Dockerfile,SPARK-30704,2020-02-02 07:48:00
sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/PlanAdaptiveSubqueries.scala,SPARK-30717,2020-02-03 18:15:00
sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/InsertAdaptiveSparkPlan.scala,SPARK-30717,2020-02-03 18:15:00
sql/core/src/test/scala/org/apache/spark/sql/DataFrameAggregateSuite.scala,SPARK-30721,2020-02-04 03:47:00
sql/mkdocs.yml,SPARK-30731,2020-02-04 22:48:00
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/DepsTestsSuite.scala,SPARK-30738,2020-02-05 09:57:00
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetInteroperabilitySuite.scala,SPARK-30752,2020-02-06 17:03:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/parquet/ParquetPartitionReaderFactory.scala,SPARK-30752,2020-02-06 17:03:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetReadSupport.scala,SPARK-30752,2020-02-06 17:03:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetRecordMaterializer.scala,SPARK-30752,2020-02-06 17:03:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetFileFormat.scala,SPARK-30752,2020-02-06 17:03:00
sql/core/src/main/java/org/apache/spark/sql/execution/datasources/parquet/VectorizedColumnReader.java,SPARK-30752,2020-02-06 17:03:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/util/DateTimeUtils.scala,SPARK-30752,2020-02-06 17:03:00
sql/core/src/main/java/org/apache/spark/sql/execution/datasources/parquet/VectorizedParquetRecordReader.java,SPARK-30752,2020-02-06 17:03:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetRowConverter.scala,SPARK-30752,2020-02-06 17:03:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/RegexpExpressionsSuite.scala,SPARK-30763,2020-02-09 10:23:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/util/DateTimeUtilsSuite.scala,SPARK-30766,2020-02-09 17:28:00
python/pyspark/sql/tests/test_pandas_udf_grouped_agg.py,SPARK-30777,2020-02-10 19:03:00
python/pyspark/sql/tests/test_arrow.py,SPARK-30777,2020-02-10 19:03:00
python/pyspark/sql/tests/test_pandas_grouped_map.py,SPARK-30777,2020-02-10 19:03:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/codegen/CodeBlockSuite.scala,SPARK-30795,2020-02-12 01:17:00
sql/hive/src/main/scala/org/apache/spark/sql/hive/HiveSessionStateBuilder.scala,SPARK-30799,2020-02-12 14:57:00
sql/core/src/main/scala/org/apache/spark/sql/internal/BaseSessionStateBuilder.scala,SPARK-30799,2020-02-12 14:57:00
docs/tuning.md,SPARK-30803,2020-02-13 01:19:00
docs/rdd-programming-guide.md,SPARK-30803,2020-02-13 01:19:00
docs/quick-start.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-statistics.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-pmml-model-export.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-aux-resource-mgmt.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-naive-bayes.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-linear-methods.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-programming-guide.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-aux-analyze-table.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-aux-cache-refresh.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-aux-refresh-table.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-optimization.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-aux-show.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-ddl-drop-database.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-ddl-drop-function.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-isotonic-regression.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-dml-insert-overwrite-directory-hive.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-dml-insert-overwrite-directory.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-dml.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-frequent-pattern-mining.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-feature-extraction.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-ensembles.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-advanced.md,SPARK-30803,2020-02-13 01:19:00
docs/index.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-getting-started.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-aux-show-tables.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-data-sources-json.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-clustering.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-qry-select-clusterby.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-data-sources-jdbc.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-qry-select-sortby.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-qry-select.md,SPARK-30803,2020-02-13 01:19:00
docs/streaming-custom-receivers.md,SPARK-30803,2020-02-13 01:19:00
docs/streaming-kafka-integration.md,SPARK-30803,2020-02-13 01:19:00
docs/streaming-kinesis-integration.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-dimensionality-reduction.md,SPARK-30803,2020-02-13 01:19:00
docs/streaming-programming-guide.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-decision-tree.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-data-types.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-collaborative-filtering.md,SPARK-30803,2020-02-13 01:19:00
docs/mllib-evaluation-metrics.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-tuning.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-statistics.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-migration-guide.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-frequent-pattern-mining.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-features.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-datasource.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-collaborative-filtering.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-clustering.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-classification-regression.md,SPARK-30803,2020-02-13 01:19:00
docs/_layouts/global.html,SPARK-30803,2020-02-13 01:19:00
docs/graphx-programming-guide.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-ref-syntax-qry-select-distribute-by.md,SPARK-30803,2020-02-13 01:19:00
docs/sql-data-sources-generic-options.md,SPARK-30803,2020-02-13 01:19:00
docs/ml-pipeline.md,SPARK-30803,2020-02-13 01:19:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkSQLDriver.scala,SPARK-30808,2020-02-13 09:15:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveComparisonTest.scala,SPARK-30808,2020-02-13 09:15:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkExecuteStatementOperation.scala,SPARK-30808,2020-02-13 09:15:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/csv/CSVUtils.scala,SPARK-30810,2020-02-13 11:20:00
mllib/src/main/scala/org/apache/spark/mllib/linalg/Matrices.scala,SPARK-30813,2020-02-13 15:03:00
mllib-local/src/main/scala/org/apache/spark/ml/linalg/Matrices.scala,SPARK-30813,2020-02-13 15:03:00
sql/core/src/test/scala/org/apache/spark/sql/connector/V2CommandsCaseSensitivitySuite.scala,SPARK-30814,2020-02-13 18:43:00
sql/core/src/test/scala/org/apache/spark/sql/connector/AlterTableTests.scala,SPARK-30814,2020-02-13 18:43:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/analysis/CheckAnalysis.scala,SPARK-30814,2020-02-13 18:43:00
resource-managers/kubernetes/integration-tests/dev/dev-run-integration-tests.sh,SPARK-30816,2020-02-13 19:01:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/parser/PlanParserSuite.scala,SPARK-30822,2020-02-13 20:54:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/parser/DDLParserSuite.scala,SPARK-30822,2020-02-13 20:54:00
sql/core/src/test/resources/sql-tests/results/grouping_set.sql.out,SPARK-30822,2020-02-13 20:54:00
sql/core/src/test/resources/sql-tests/results/describe-query.sql.out,SPARK-30822,2020-02-13 20:54:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetFilters.scala,SPARK-30826,2020-02-14 06:24:00
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetFilterSuite.scala,SPARK-30826,2020-02-14 06:24:00
sql/core/benchmarks/DateTimeBenchmark-jdk11-results.txt,SPARK-30843,2020-02-16 07:58:00
sql/core/benchmarks/DateTimeBenchmark-results.txt,SPARK-30843,2020-02-16 07:58:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/util/DateTimeTestUtils.scala,SPARK-30843,2020-02-16 07:58:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/CanonicalizeSuite.scala,SPARK-30847,2020-02-17 04:25:00
python/docs/Makefile,SPARK-30884,2020-02-20 05:41:00
python/docs/make2.bat,SPARK-30884,2020-02-20 05:41:00
python/README.md,SPARK-30884,2020-02-20 05:41:00
python/setup.py,SPARK-30884,2020-02-20 05:41:00
core/src/main/scala/org/apache/spark/api/python/PythonUtils.scala,SPARK-30884,2020-02-20 05:41:00
bin/pyspark2.cmd,SPARK-30884,2020-02-20 05:41:00
bin/pyspark,SPARK-30884,2020-02-20 05:41:00
sbin/spark-config.sh,SPARK-30884,2020-02-20 05:41:00
sql/core/src/test/resources/sql-tests/results/explain.sql.out,SPARK-30885,2020-02-20 06:43:00
sql/core/src/test/scala/org/apache/spark/sql/connector/TestV2SessionCatalogBase.scala,SPARK-30885,2020-02-20 06:43:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveShowCreateTableSuite.scala,SPARK-30885,2020-02-20 06:43:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/V2SessionCatalog.scala,SPARK-30885,2020-02-20 06:43:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveSQLViewSuite.scala,SPARK-30885,2020-02-20 06:43:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/CachedTableSuite.scala,SPARK-30885,2020-02-20 06:43:00
sql/core/src/test/scala/org/apache/spark/sql/connector/SupportsCatalogOptionsSuite.scala,SPARK-30885,2020-02-20 06:43:00
sql/core/src/test/scala/org/apache/spark/sql/ShowCreateTableSuite.scala,SPARK-30885,2020-02-20 06:43:00
sql/core/src/test/resources/sql-tests/results/show-create-table.sql.out,SPARK-30885,2020-02-20 06:43:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/plans/logical/statements.scala,SPARK-30902,2020-02-20 15:34:00
sql/catalyst/src/main/scala/org/apache/spark/sql/connector/catalog/CatalogV2Util.scala,SPARK-30902,2020-02-20 15:34:00
sql/core/src/test/scala/org/apache/spark/sql/StatisticsCollectionSuite.scala,SPARK-30903,2020-02-20 16:03:00
sql/hive-thriftserver/v1.2/src/main/java/org/apache/hive/service/cli/ColumnValue.java,SPARK-30904,2020-02-20 18:22:00
sql/hive-thriftserver/v2.3/src/main/java/org/apache/hive/service/cli/ColumnValue.java,SPARK-30904,2020-02-20 18:22:00
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/SparkThriftServerProtocolVersionsSuite.scala,SPARK-30904,2020-02-20 18:22:00
sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/EventTimeWatermarkExec.scala,SPARK-30925,2020-02-23 09:04:00
sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/Triggers.scala,SPARK-30925,2020-02-23 09:04:00
sql/core/src/test/scala/org/apache/spark/sql/StatisticsCollectionTestBase.scala,SPARK-30925,2020-02-23 09:04:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/CastSuite.scala,SPARK-30925,2020-02-23 09:04:00
mllib/src/test/scala/org/apache/spark/ml/feature/StringIndexerSuite.scala,SPARK-30939,2020-02-24 14:36:00
mllib/src/main/scala/org/apache/spark/ml/feature/StringIndexer.scala,SPARK-30939,2020-02-24 14:36:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/optimizer/NestedColumnAliasing.scala,SPARK-30955,2020-02-26 05:48:00
sql/catalyst/src/test/scala/org/apache/spark/sql/util/DateFormatterSuite.scala,SPARK-30958,2020-02-26 09:45:00
sql/catalyst/src/test/scala/org/apache/spark/sql/util/TimestampFormatterSuite.scala,SPARK-30958,2020-02-26 09:45:00
core/src/main/scala/org/apache/spark/util/Utils.scala,SPARK-30970,2020-02-27 09:34:00
core/src/test/scala/org/apache/spark/util/UtilsSuite.scala,SPARK-30970,2020-02-27 09:34:00
sql/core/src/main/scala/org/apache/spark/sql/execution/OptimizeMetadataOnlyQuery.scala,SPARK-30972,2020-02-27 12:17:00
core/src/main/scala/org/apache/spark/resource/ResourceProfileBuilder.scala,SPARK-30977,2020-02-27 18:49:00
core/src/main/scala/org/apache/spark/resource/ResourceProfile.scala,SPARK-30977,2020-02-27 18:49:00
core/src/test/scala/org/apache/spark/internal/plugin/PluginContainerSuite.scala,SPARK-30987,2020-02-28 16:31:00
core/src/test/scala/org/apache/spark/resource/ResourceDiscoveryPluginSuite.scala,SPARK-30987,2020-02-28 16:31:00
core/src/test/scala/org/apache/spark/DistributedSuite.scala,SPARK-30987,2020-02-28 16:31:00
sql/catalyst/src/main/java/org/apache/spark/sql/catalyst/expressions/UnsafeRow.java,SPARK-30993,2020-02-29 14:11:00
sql/core/src/test/scala/org/apache/spark/sql/UserDefinedTypeSuite.scala,SPARK-30993,2020-02-29 14:11:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/codegen/GenerateUnsafeRowJoinerSuite.scala,SPARK-30993,2020-02-29 14:11:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/analysis/AnalysisErrorSuite.scala,SPARK-30997,2020-03-01 04:29:00
sql/core/src/test/scala/org/apache/spark/sql/GeneratorFunctionSuite.scala,SPARK-30997,2020-03-01 04:29:00
sql/core/src/test/scala/org/apache/spark/sql/internal/CatalogSuite.scala,SPARK-31003,2020-03-02 02:46:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/OrderingSuite.scala,SPARK-31003,2020-03-02 02:46:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/test/TestHive.scala,SPARK-31003,2020-03-02 02:46:00
sql/core/src/test/scala/org/apache/spark/sql/sources/BucketedWriteSuite.scala,SPARK-31003,2020-03-02 02:46:00
sql/hive/src/test/scala/org/apache/spark/sql/sources/BucketedWriteWithHiveSupportSuite.scala,SPARK-31003,2020-03-02 02:46:00
sql/hive/src/test/scala/org/apache/spark/sql/sources/BucketedReadWithHiveSupportSuite.scala,SPARK-31003,2020-03-02 02:46:00
common/kvstore/src/main/java/org/apache/spark/util/kvstore/InMemoryStore.java,SPARK-31014,2020-03-03 03:10:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/analysis/unresolved.scala,SPARK-31015,2020-03-03 03:51:00
core/src/test/scala/org/apache/spark/storage/ShuffleBlockFetcherIteratorSuite.scala,SPARK-31034,2020-03-04 07:17:00
core/src/test/scala/org/apache/spark/scheduler/DAGSchedulerSuite.scala,SPARK-31052,2020-03-05 13:17:00
sql/hive/src/main/scala/org/apache/spark/sql/hive/HiveExternalCatalog.scala,SPARK-31061,2020-03-06 00:49:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/json/JsonInferSchema.scala,SPARK-31065,2020-03-06 05:45:00
sql/core/src/test/scala/org/apache/spark/sql/JsonFunctionsSuite.scala,SPARK-31065,2020-03-06 05:45:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/client/VersionsSuite.scala,SPARK-31066,2020-03-06 06:33:00
sql/core/src/main/scala/org/apache/spark/sql/execution/exchange/BroadcastExchangeExec.scala,SPARK-31068,2020-03-06 07:30:00
core/src/main/scala/org/apache/spark/MapOutputTracker.scala,SPARK-31082,2020-03-09 02:38:00
sql/core/benchmarks/ExtractBenchmark-jdk11-results.txt,SPARK-31111,2020-03-10 15:55:00
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/ExtractBenchmark.scala,SPARK-31111,2020-03-10 15:55:00
sql/core/benchmarks/ExtractBenchmark-results.txt,SPARK-31111,2020-03-10 15:55:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/parser/TableIdentifierParserSuite.scala,SPARK-31113,2020-03-11 04:03:00
sql/core/src/test/resources/sql-tests/inputs/show-tables.sql,SPARK-31113,2020-03-11 04:03:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/HiveCommandSuite.scala,SPARK-31113,2020-03-11 04:03:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/catalog/InMemoryCatalog.scala,SPARK-31113,2020-03-11 04:03:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/catalog/ExternalCatalogWithListener.scala,SPARK-31113,2020-03-11 04:03:00
sql/core/src/test/resources/sql-tests/results/show-tables.sql.out,SPARK-31113,2020-03-11 04:03:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/plans/logical/v2Commands.scala,SPARK-31113,2020-03-11 04:03:00
docs/_data/menu-sql.yaml,SPARK-31113,2020-03-11 04:03:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/catalog/ExternalCatalog.scala,SPARK-31113,2020-03-11 04:03:00
docs/sql-ref-syntax.md,SPARK-31113,2020-03-11 04:03:00
docs/sql-ref-syntax-ddl-drop-view.md,SPARK-31113,2020-03-11 04:03:00
docs/sql-ref-syntax-ddl-create-view.md,SPARK-31113,2020-03-11 04:03:00
docs/sql-ref-syntax-ddl-alter-view.md,SPARK-31113,2020-03-11 04:03:00
docs/sql-ref-ansi-compliance.md,SPARK-31113,2020-03-11 04:03:00
core/src/main/resources/org/apache/spark/ui/static/streaming-page.js,SPARK-31128,2020-03-12 01:51:00
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/DateTimeBenchmark.scala,SPARK-31129,2020-03-12 06:53:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/analysis/FunctionRegistry.scala,SPARK-31146,2020-03-13 08:19:00
sql/core/src/test/resources/sql-tests/results/postgreSQL/numeric.sql.out,SPARK-31146,2020-03-13 08:19:00
sql/core/src/test/resources/sql-tests/results/postgreSQL/strings.sql.out,SPARK-31146,2020-03-13 08:19:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/xml/xpath.scala,SPARK-31146,2020-03-13 08:19:00
sql/core/src/test/resources/sql-tests/results/typeCoercion/native/implicitTypeCasts.sql.out,SPARK-31146,2020-03-13 08:19:00
sql/core/src/test/resources/sql-tests/results/postgreSQL/insert.sql.out,SPARK-31146,2020-03-13 08:19:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/stringExpressions.scala,SPARK-31146,2020-03-13 08:19:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/mathExpressions.scala,SPARK-31146,2020-03-13 08:19:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/CallMethodViaReflection.scala,SPARK-31146,2020-03-13 08:19:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/aggregate/Last.scala,SPARK-31146,2020-03-13 08:19:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/aggregate/First.scala,SPARK-31146,2020-03-13 08:19:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/Expression.scala,SPARK-31146,2020-03-13 08:19:00
sql/core/src/main/scala/org/apache/spark/sql/execution/DataSourceScanExec.scala,SPARK-31164,2020-03-16 09:35:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/analysis/TypeCoercion.scala,SPARK-31166,2020-03-16 15:35:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/Cast.scala,SPARK-31166,2020-03-16 15:35:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveSharedStateSuite.scala,SPARK-31170,2020-03-17 03:45:00
sql/core/src/main/scala/org/apache/spark/sql/internal/SharedState.scala,SPARK-31170,2020-03-17 03:45:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/HiveSparkSubmitSuite.scala,SPARK-31170,2020-03-17 03:45:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ShowTablesExec.scala,SPARK-31178,2020-03-18 01:21:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ShowNamespacesExec.scala,SPARK-31178,2020-03-18 01:21:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/V1FallbackWriters.scala,SPARK-31178,2020-03-18 01:21:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/WriteToDataSourceV2Exec.scala,SPARK-31178,2020-03-18 01:21:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/V2CommandExec.scala,SPARK-31178,2020-03-18 01:21:00
