File,LinesCount,LinesAvgLength,LineCodeProportion,LineBlankProportion,TypesCount,ClassProportion,TraitProportion,MaxChildren,MethodCount,PrivateMethodProportion,ProtectedMethodProportion,MethodOverrideProportion,FinalMethodProportion,VarLocalCount,VarFieldCount,MagicNumbersCount
core/src/test/scala/org/apache/spark/serializer/ProactiveClosureSerializationSuite.scala,81,36,0.6172839506172839,0.19753086419753085,2,1.0,0.0,1,8,0.625,0.0,0.0,0.0,0,0,0
core/src/test/scala/org/apache/spark/serializer/SerializationDebuggerSuite.scala,266,31,0.7293233082706767,0.21428571428571427,11,1.0,0.0,7,8,0.5,0.0,0.375,0.0,0,0,4
core/src/test/scala/org/apache/spark/serializer/SerializerPropertiesSuite.scala,120,38,0.7166666666666667,0.125,3,0.6666666666666666,0.0,1,3,0.0,0.0,0.0,0.0,0,0,7
core/src/test/scala/org/apache/spark/serializer/TestSerializer.scala,63,32,0.49206349206349204,0.23809523809523808,3,1.0,0.0,1,8,0.0,0.0,1.0,0.0,0,1,0
core/src/test/scala/org/apache/spark/serializer/UnsafeKryoSerializerSuite.scala,35,34,0.4,0.17142857142857143,1,1.0,0.0,1,2,0.0,0.0,1.0,0.0,0,0,0
core/src/test/scala/org/apache/spark/shuffle/BlockStoreShuffleReaderSuite.scala,153,40,0.7189542483660131,0.13071895424836602,2,1.0,0.0,1,6,0.0,0.0,1.0,0.0,0,2,0
core/src/test/scala/org/apache/spark/shuffle/sort/BypassMergeSortShuffleWriterSuite.scala,239,37,0.8368200836820083,0.100418410041841,1,1.0,0.0,1,4,0.0,0.0,0.5,0.0,0,10,4
core/src/test/scala/org/apache/spark/shuffle/sort/IndexShuffleBlockResolverSuite.scala,158,33,0.7658227848101266,0.13924050632911392,1,1.0,0.0,1,2,0.0,0.0,1.0,0.0,0,3,10
core/src/test/scala/org/apache/spark/shuffle/sort/ShuffleExternalSorterSuite.scala,114,42,0.7631578947368421,0.10526315789473684,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,1,2
core/src/test/scala/org/apache/spark/shuffle/sort/SortShuffleManagerSuite.scala,134,35,0.7313432835820896,0.13432835820895522,2,1.0,0.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0,0,0
core/src/test/scala/org/apache/spark/shuffle/sort/SortShuffleWriterSuite.scala,108,37,0.7592592592592593,0.10185185185185185,1,1.0,0.0,1,4,0.0,0.0,0.5,0.0,0,3,0
core/src/test/scala/org/apache/spark/shuffle/sort/io/LocalDiskShuffleMapOutputWriterSuite.scala,145,35,0.7931034482758621,0.10344827586206896,1,1.0,0.0,1,4,0.5,0.0,0.5,0.0,0,7,1
core/src/test/scala/org/apache/spark/status/AppStatusListenerSuite.scala,1721,39,0.831493317838466,0.15979081929110983,2,1.0,0.0,1,6,0.8333333333333334,0.0,0.0,0.0,0,4,397
core/src/test/scala/org/apache/spark/status/AppStatusStoreSuite.scala,207,34,0.7342995169082126,0.15942028985507245,1,1.0,0.0,1,5,1.0,0.0,0.0,0.0,0,0,6
core/src/test/scala/org/apache/spark/status/ListenerEventsTestHelper.scala,201,35,0.7512437810945274,0.17412935323383086,2,0.5,0.0,0,21,0.14285714285714285,0.0,0.0,0.0,0,3,6
core/src/test/scala/org/apache/spark/status/LiveEntitySuite.scala,82,33,0.6463414634146342,0.17073170731707318,1,1.0,0.0,1,2,1.0,0.0,0.0,0.0,1,0,16
core/src/test/scala/org/apache/spark/storage/BlockIdSuite.scala,177,30,0.8192090395480226,0.096045197740113,1,1.0,0.0,1,2,0.0,0.0,0.0,0.0,0,0,42
core/src/test/scala/org/apache/spark/storage/BlockInfoManagerSuite.scala,360,35,0.8722222222222222,0.08611111111111111,1,1.0,0.0,1,5,0.4,0.4,0.4,0.0,0,1,7
core/src/test/scala/org/apache/spark/storage/BlockManagerInfoSuite.scala,146,41,0.7876712328767124,0.1095890410958904,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,28
core/src/test/scala/org/apache/spark/storage/BlockManagerReplicationSuite.scala,510,41,0.7725490196078432,0.15098039215686274,5,0.8,0.2,3,7,0.0,0.2857142857142857,0.14285714285714285,0.0,0,2,25
core/src/test/scala/org/apache/spark/storage/BlockManagerSuite.scala,1804,45,0.8824833702882483,0.10920177383592018,5,0.8,0.0,1,37,0.24324324324324326,0.0,0.43243243243243246,0.0,2,9,180
core/src/test/scala/org/apache/spark/storage/BlockReplicationPolicySuite.scala,137,34,0.7007299270072993,0.1386861313868613,2,1.0,0.0,1,2,0.0,0.5,0.0,0.0,0,0,4
core/src/test/scala/org/apache/spark/storage/DiskBlockManagerSuite.scala,93,30,0.6881720430107527,0.15053763440860216,1,1.0,0.0,1,5,0.0,0.0,0.8,0.0,0,4,3
core/src/test/scala/org/apache/spark/storage/DiskBlockObjectWriterSuite.scala,187,33,0.786096256684492,0.13368983957219252,1,1.0,0.0,1,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0,1,11
core/src/test/scala/org/apache/spark/storage/DiskStoreSuite.scala,205,33,0.751219512195122,0.17560975609756097,1,1.0,0.0,1,5,0.8,0.0,0.0,0.0,0,0,3
core/src/test/scala/org/apache/spark/storage/LocalDirsSuite.scala,98,33,0.6530612244897959,0.17346938775510204,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,0
core/src/test/scala/org/apache/spark/storage/MemoryStoreSuite.scala,526,45,0.8688212927756654,0.10266159695817491,1,1.0,0.0,1,21,0.047619047619047616,0.0,0.09523809523809523,0.0,3,3,41
core/src/test/scala/org/apache/spark/storage/PartiallySerializedBlockSuite.scala,215,42,0.786046511627907,0.14418604651162792,2,1.0,0.0,1,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0,0,5
core/src/test/scala/org/apache/spark/storage/ShuffleBlockFetcherIteratorSuite.scala,1094,39,0.8692870201096892,0.1170018281535649,2,1.0,0.0,1,10,0.4,0.0,0.3,0.0,0,5,82
core/src/test/scala/org/apache/spark/storage/StorageSuite.scala,193,46,0.7979274611398963,0.11398963730569948,1,1.0,0.0,1,12,0.5,0.0,0.0,0.0,0,0,78
core/src/test/scala/org/apache/spark/storage/TopologyMapperSuite.scala,69,34,0.5942028985507246,0.18840579710144928,1,1.0,0.0,1,2,0.0,0.0,0.0,0.0,0,0,0
core/src/test/scala/org/apache/spark/ui/HttpSecurityFilterSuite.scala,184,36,0.7445652173913043,0.17391304347826086,1,1.0,0.0,1,2,0.5,0.0,0.0,0.0,0,0,0
core/src/test/scala/org/apache/spark/ui/PagedTableSuite.scala,125,37,0.608,0.272,3,1.0,0.0,2,20,0.0,0.1,1.0,0.0,0,0,30
core/src/test/scala/org/apache/spark/ui/RealBrowserUISeleniumSuite.scala,159,37,0.7232704402515723,0.1509433962264151,1,1.0,0.0,1,5,0.2,0.0,0.4,0.0,0,1,2
core/src/test/scala/org/apache/spark/ui/StagePageSuite.scala,156,35,0.7756410256410257,0.10897435897435898,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,1
core/src/test/scala/org/apache/spark/ui/UISeleniumSuite.scala,795,40,0.8805031446540881,0.09433962264150944,3,1.0,0.0,1,15,0.13333333333333333,0.0,0.3333333333333333,0.0,0,1,33
core/src/test/scala/org/apache/spark/ui/UISuite.scala,423,36,0.8203309692671394,0.13002364066193853,3,1.0,0.0,1,10,0.4,0.0,0.4,0.0,0,17,3
core/src/test/scala/org/apache/spark/ui/UIUtilsSuite.scala,192,32,0.765625,0.15625,1,1.0,0.0,1,3,0.3333333333333333,0.0,0.0,0.0,0,0,2
core/src/test/scala/org/apache/spark/util/ClosureCleanerSuite.scala,395,36,0.8329113924050633,0.11139240506329114,14,0.6428571428571429,0.0,5,50,0.0,0.0,0.04,0.0,14,3,25
core/src/test/scala/org/apache/spark/util/ClosureCleanerSuite2.scala,296,38,0.7837837837837838,0.125,1,1.0,0.0,1,11,0.45454545454545453,0.0,0.18181818181818182,0.0,0,2,11
core/src/test/scala/org/apache/spark/util/EventLoopSuite.scala,281,25,0.7580071174377224,0.18861209964412812,1,1.0,0.0,1,28,0.0,0.0,1.0,0.0,0,7,1
core/src/test/scala/org/apache/spark/util/FileAppenderSuite.scala,375,39,0.8106666666666666,0.14133333333333334,2,0.5,0.5,1,7,0.0,0.0,0.14285714285714285,0.0,0,0,9
core/src/test/scala/org/apache/spark/util/NextIteratorSuite.scala,88,28,0.6818181818181818,0.14772727272727273,2,1.0,0.0,1,2,0.0,0.0,1.0,0.0,0,1,0
core/src/test/scala/org/apache/spark/util/PeriodicRDDCheckpointerSuite.scala,175,35,0.7485714285714286,0.12,3,0.6666666666666666,0.0,1,6,0.0,0.0,0.0,0.0,2,2,1
core/src/test/scala/org/apache/spark/util/PropertiesCloneBenchmark.scala,74,35,0.527027027027027,0.0945945945945946,1,0.0,0.0,1,3,0.0,0.0,0.3333333333333333,0.0,0,0,9
core/src/test/scala/org/apache/spark/util/ResetSystemProperties.scala,61,42,0.39344262295081966,0.09836065573770492,1,0.0,1.0,1,2,0.0,0.0,1.0,0.0,0,1,0
core/src/test/scala/org/apache/spark/util/SizeEstimatorSuite.scala,234,40,0.7649572649572649,0.17094017094017094,11,0.9090909090909091,0.0,1,4,0.0,0.0,0.75,0.0,0,0,85
core/src/test/scala/org/apache/spark/util/SparkConfWithEnv.scala,32,36,0.3125,0.15625,1,1.0,0.0,1,2,0.0,0.0,1.0,0.0,0,0,0
core/src/test/scala/org/apache/spark/util/ThreadUtilsSuite.scala,163,33,0.803680981595092,0.10429447852760736,1,1.0,0.0,1,3,0.0,0.0,1.0,0.0,0,2,6
core/src/test/scala/org/apache/spark/util/TimeStampedHashMapSuite.scala,179,32,0.7932960893854749,0.12290502793296089,1,1.0,0.0,1,6,0.0,0.0,0.16666666666666666,0.0,1,0,5
core/src/test/scala/org/apache/spark/util/UninterruptibleThreadSuite.scala,158,31,0.8354430379746836,0.06962025316455696,1,1.0,0.0,1,5,0.2,0.0,0.8,0.0,0,7,10
core/src/test/scala/org/apache/spark/util/UtilsSuite.scala,1322,38,0.8472012102874432,0.14145234493192133,7,1.0,0.0,1,13,0.07692307692307693,0.0,0.0,0.0,0,7,69
core/src/test/scala/org/apache/spark/util/collection/ExternalAppendOnlyMapSuite.scala,565,34,0.8353982300884956,0.13274336283185842,1,1.0,0.0,1,6,1.0,0.0,0.0,0.0,0,6,47
core/src/test/scala/org/apache/spark/util/collection/ExternalSorterSuite.scala,648,39,0.8379629629629629,0.12962962962962962,1,1.0,0.0,1,23,0.43478260869565216,0.0,0.043478260869565216,0.0,2,2,20
core/src/test/scala/org/apache/spark/util/collection/FixedHashObject.scala,29,39,0.3448275862068966,0.06896551724137931,1,1.0,0.0,1,2,0.0,0.0,1.0,0.0,0,0,0
core/src/test/scala/org/apache/spark/util/collection/SizeTrackerSuite.scala,209,32,0.7464114832535885,0.10526315789473684,3,0.6666666666666666,0.0,1,12,0.0,0.0,0.0,0.0,0,0,26
core/src/test/scala/org/apache/spark/util/collection/unsafe/sort/RadixSortSuite.scala,200,39,0.795,0.11,2,1.0,0.0,1,13,0.46153846153846156,0.0,0.46153846153846156,0.0,3,0,12
core/src/test/scala/org/apache/spark/util/logging/DriverLoggerSuite.scala,78,32,0.6282051282051282,0.1794871794871795,1,1.0,0.0,1,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0,1,0
core/src/test/scala/org/apache/spark/util/random/RandomSamplerSuite.scala,740,36,0.7432432432432432,0.20675675675675675,1,1.0,0.0,1,8,0.0,0.0,0.0,0.0,0,43,23
core/src/test/scala/org/apache/spark/util/random/XORShiftRandomBenchmark.scala,128,31,0.59375,0.203125,1,0.0,0.0,1,6,0.8333333333333334,0.0,0.16666666666666666,0.0,1,0,0
core/src/test/scala/org/apache/sparktest/ImplicitSuite.scala,116,31,0.646551724137931,0.1724137931034483,1,1.0,0.0,0,18,0.0,0.0,0.0,0.0,0,0,0
external/avro/src/test/scala/org/apache/spark/sql/avro/AvroCatalystDataConversionSuite.scala,316,33,0.8354430379746836,0.11708860759493671,1,1.0,0.0,1,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,22
external/avro/src/test/scala/org/apache/spark/sql/avro/AvroFunctionsSuite.scala,204,32,0.8235294117647058,0.10294117647058823,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,4
external/avro/src/test/scala/org/apache/spark/sql/avro/AvroLogicalTypeSuite.scala,365,32,0.8383561643835616,0.12054794520547946,3,1.0,0.0,2,5,0.0,0.4,0.4,0.0,0,0,4
external/avro/src/test/scala/org/apache/spark/sql/avro/AvroSuite.scala,1910,37,0.49842931937172774,0.1162303664921466,10,1.0,0.0,2,18,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.0,1,0,52
external/avro/src/test/scala/org/apache/spark/sql/execution/benchmark/AvroReadBenchmark.scala,215,32,0.6976744186046512,0.18604651162790697,1,0.0,0.0,1,9,0.1111111111111111,0.0,0.1111111111111111,0.0,0,0,3
external/avro/src/test/scala/org/apache/spark/sql/execution/benchmark/AvroWriteBenchmark.scala,37,41,0.21621621621621623,0.05405405405405406,1,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0,0,0
external/docker-integration-tests/src/test/scala/org/apache/spark/sql/jdbc/DockerJDBCIntegrationSuite.scala,171,29,0.7309941520467836,0.09941520467836257,2,1.0,0.0,1,5,0.0,0.0,0.4,0.0,0,3,0
external/docker-integration-tests/src/test/scala/org/apache/spark/sql/jdbc/MsSqlServerIntegrationSuite.scala,228,39,0.868421052631579,0.06578947368421052,1,1.0,0.0,1,3,0.0,0.0,1.0,0.0,0,0,47
external/docker-integration-tests/src/test/scala/org/apache/spark/sql/jdbc/MySQLIntegrationSuite.scala,184,43,0.8315217391304348,0.08695652173913043,1,1.0,0.0,1,3,0.0,0.0,1.0,0.0,0,0,38
external/docker-integration-tests/src/test/scala/org/apache/spark/sql/jdbc/OracleIntegrationSuite.scala,516,41,0.8023255813953488,0.11627906976744186,1,1.0,0.0,1,6,0.16666666666666666,0.0,0.5,0.0,0,0,30
external/docker-integration-tests/src/test/scala/org/apache/spark/sql/jdbc/PostgresIntegrationSuite.scala,222,46,0.8558558558558559,0.07657657657657657,1,1.0,0.0,1,3,0.0,0.0,1.0,0.0,0,0,49
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaContinuousSourceSuite.scala,240,33,0.8041666666666667,0.13333333333333333,3,1.0,0.0,2,1,0.0,1.0,1.0,0.0,0,0,16
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaContinuousTest.scala,97,37,0.6907216494845361,0.15463917525773196,2,0.5,0.5,1,6,0.0,0.3333333333333333,1.0,0.0,0,0,1
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaDelegationTokenSuite.scala,118,33,0.7288135593220338,0.1440677966101695,1,1.0,0.0,1,3,0.0,0.0,1.0,0.0,0,1,6
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaDontFailOnDataLossSuite.scala,288,37,0.7881944444444444,0.11458333333333333,3,0.6666666666666666,0.3333333333333333,2,11,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.0,0,1,8
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaMicroBatchSourceSuite.scala,1908,36,0.8752620545073375,0.1090146750524109,9,0.7777777777777778,0.0,2,29,0.2413793103448276,0.13793103448275862,0.27586206896551724,0.0,1,3,457
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaOffsetRangeCalculatorSuite.scala,193,32,0.8186528497409327,0.10362694300518134,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,72
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaRelationSuite.scala,653,37,0.8055130168453293,0.1669218989280245,3,1.0,0.0,2,13,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.0,0,2,19
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaSinkSuite.scala,602,34,0.8205980066445183,0.12790697674418605,8,1.0,0.0,2,25,0.16,0.64,0.48,0.0,3,1,17
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaSourceOffsetSuite.scala,105,37,0.6571428571428571,0.2,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,1
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaSourceProviderSuite.scala,130,39,0.7461538461538462,0.13846153846153847,1,1.0,0.0,1,7,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0,0,0,0
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaTest.scala,33,36,0.3939393939393939,0.15151515151515152,1,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,0,0
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaTestUtils.scala,718,35,0.8523676880222841,0.11420612813370473,2,1.0,0.0,1,40,0.375,0.025,0.0,0.0,2,14,3
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/consumer/FetchedDataPoolSuite.scala,305,34,0.6721311475409836,0.2786885245901639,1,1.0,0.0,1,3,0.6666666666666666,0.0,0.0,0.0,0,0,27
external/kafka-0-10-token-provider/src/test/scala/org/apache/spark/kafka010/KafkaConfigUpdaterSuite.scala,164,33,0.7317073170731707,0.17682926829268292,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0
external/kafka-0-10-token-provider/src/test/scala/org/apache/spark/kafka010/KafkaDelegationTokenTest.scala,135,35,0.7481481481481481,0.1259259259259259,2,0.5,0.5,1,8,0.125,0.5,0.375,0.0,0,1,0
external/kafka-0-10-token-provider/src/test/scala/org/apache/spark/kafka010/KafkaTokenSparkConfSuite.scala,138,50,0.7681159420289855,0.12318840579710146,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,1,0
external/kafka-0-10-token-provider/src/test/scala/org/apache/spark/kafka010/KafkaTokenUtilSuite.scala,293,45,0.7679180887372014,0.18088737201365188,1,1.0,0.0,1,3,0.3333333333333333,0.0,0.6666666666666666,0.0,1,1,0
external/kafka-0-10/src/test/scala/org/apache/spark/streaming/kafka010/DirectKafkaStreamSuite.scala,817,35,0.8494492044063647,0.13219094247246022,5,0.8,0.0,1,22,0.13636363636363635,0.0,0.36363636363636365,0.0,0,4,30
external/kafka-0-10/src/test/scala/org/apache/spark/streaming/kafka010/KafkaDataConsumerSuite.scala,163,33,0.7423312883435583,0.1656441717791411,1,1.0,0.0,1,5,0.2,0.0,0.6,0.0,0,2,3
external/kafka-0-10/src/test/scala/org/apache/spark/streaming/kafka010/KafkaRDDSuite.scala,293,33,0.7610921501706485,0.18771331058020477,1,1.0,0.0,1,4,0.5,0.0,0.5,0.0,0,3,1
external/kafka-0-10/src/test/scala/org/apache/spark/streaming/kafka010/KafkaTestUtils.scala,348,33,0.8045977011494253,0.13793103448275862,2,1.0,0.0,1,23,0.21739130434782608,0.0,0.0,0.0,0,11,4
external/kafka-0-10/src/test/scala/org/apache/spark/streaming/kafka010/mocks/MockScheduler.scala,74,32,0.4594594594594595,0.14864864864864866,1,1.0,0.0,1,6,0.0,0.0,0.16666666666666666,0.0,0,0,0
external/kafka-0-10/src/test/scala/org/apache/spark/streaming/kafka010/mocks/MockTime.scala,58,33,0.3793103448275862,0.22413793103448276,1,1.0,0.0,1,7,0.0,0.0,0.8571428571428571,0.0,0,0,0
external/kinesis-asl/src/test/scala/org/apache/spark/streaming/kinesis/KPLBasedKinesisTestUtils.scala,77,37,0.6753246753246753,0.12987012987012986,2,1.0,0.0,1,4,0.0,0.25,1.0,0.0,0,0,1
external/kinesis-asl/src/test/scala/org/apache/spark/streaming/kinesis/KinesisBackedBlockRDDSuite.scala,259,42,0.7065637065637066,0.13513513513513514,3,1.0,0.0,2,5,0.4,0.0,0.6,0.0,0,8,0
external/kinesis-asl/src/test/scala/org/apache/spark/streaming/kinesis/KinesisCheckpointerSuite.scala,150,38,0.7066666666666667,0.19333333333333333,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,4,1
external/kinesis-asl/src/test/scala/org/apache/spark/streaming/kinesis/KinesisFunSuite.scala,46,35,0.5,0.10869565217391304,1,0.0,1.0,1,2,0.0,0.0,0.0,0.0,0,0,0
external/kinesis-asl/src/test/scala/org/apache/spark/streaming/kinesis/KinesisInputDStreamBuilderSuite.scala,189,42,0.8253968253968254,0.09523809523809523,1,1.0,0.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0,0,2
external/kinesis-asl/src/test/scala/org/apache/spark/streaming/kinesis/KinesisReceiverSuite.scala,220,38,0.7045454545454546,0.21818181818181817,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,2,8
external/kinesis-asl/src/test/scala/org/apache/spark/streaming/kinesis/KinesisStreamSuite.scala,435,39,0.8114942528735632,0.13793103448275862,3,1.0,0.0,2,7,0.0,0.0,0.5714285714285714,0.0,0,2,17
graphx/src/main/scala/org/apache/spark/graphx/lib/ShortestPaths.scala,77,37,0.4675324675324675,0.15584415584415584,1,0.0,0.0,1,6,0.5,0.0,0.0,0.0,0,0,0
graphx/src/test/scala/org/apache/spark/graphx/GraphOpsSuite.scala,229,34,0.834061135371179,0.10043668122270742,1,1.0,0.0,1,3,1.0,0.0,0.0,0.0,0,0,14
graphx/src/test/scala/org/apache/spark/graphx/GraphSuite.scala,416,39,0.8701923076923077,0.09375,1,1.0,0.0,1,3,0.0,0.0,0.0,0.0,0,0,7
graphx/src/test/scala/org/apache/spark/graphx/LocalSparkContext.scala,39,34,0.46153846153846156,0.07692307692307693,1,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0
graphx/src/test/scala/org/apache/spark/graphx/VertexRDDSuite.scala,237,37,0.8270042194092827,0.10970464135021098,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,5
graphx/src/test/scala/org/apache/spark/graphx/impl/EdgePartitionSuite.scala,124,37,0.7580645161290323,0.12096774193548387,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,11
graphx/src/test/scala/org/apache/spark/graphx/lib/PageRankSuite.scala,418,40,0.8181818181818182,0.145933014354067,2,0.5,0.0,1,4,0.0,0.0,0.0,0.0,5,0,2
mllib-local/src/test/scala/org/apache/spark/ml/util/TestingUtils.scala,246,33,0.573170731707317,0.14227642276422764,7,0.8571428571428571,0.0,0,23,0.043478260869565216,0.0,0.13043478260869565,0.0,0,0,0
mllib/src/main/scala/org/apache/spark/mllib/stat/test/ChiSqTest.scala,259,40,0.7567567567567568,0.07722007722007722,3,0.3333333333333333,0.0,1,4,0.25,0.0,0.0,0.0,6,0,0
mllib/src/main/scala/org/apache/spark/mllib/stat/test/KolmogorovSmirnovTest.scala,194,49,0.4948453608247423,0.07216494845360824,2,0.0,0.0,1,7,0.5714285714285714,0.0,0.0,0.0,0,0,0
mllib/src/main/scala/org/apache/spark/mllib/stat/test/StreamingTest.scala,174,36,0.5574712643678161,0.07471264367816093,2,1.0,0.0,1,11,0.0,0.0,0.09090909090909091,0.0,0,3,0
mllib/src/main/scala/org/apache/spark/mllib/stat/test/StreamingTestMethod.scala,166,34,0.5783132530120482,0.1566265060240964,4,0.0,0.25,2,9,0.2222222222222222,0.0,0.2222222222222222,0.0,0,0,0
mllib/src/main/scala/org/apache/spark/mllib/stat/test/TestResult.scala,130,30,0.5769230769230769,0.13076923076923078,4,0.75,0.25,3,8,0.0,0.0,0.5,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/MLEventsSuite.scala,328,37,0.8628048780487805,0.09146341463414634,2,1.0,0.0,1,6,0.0,0.0,0.6666666666666666,0.0,0,0,2
mllib/src/test/scala/org/apache/spark/ml/PipelineSuite.scala,276,35,0.7427536231884058,0.18840579710144928,5,0.8,0.0,2,12,0.0,0.0,0.75,0.0,0,0,11
mllib/src/test/scala/org/apache/spark/ml/PredictorSuite.scala,90,34,0.6111111111111112,0.2222222222222222,4,0.75,0.0,1,7,0.0,0.0,0.5714285714285714,0.0,0,0,5
mllib/src/test/scala/org/apache/spark/ml/ann/GradientSuite.scala,76,41,0.7236842105263158,0.07894736842105263,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,1,4
mllib/src/test/scala/org/apache/spark/ml/classification/ClassifierSuite.scala,144,38,0.7291666666666666,0.1388888888888889,4,0.75,0.0,1,10,0.1,0.0,0.5,0.0,0,0,4
mllib/src/test/scala/org/apache/spark/ml/classification/DecisionTreeClassifierSuite.scala,473,38,0.8393234672304439,0.1226215644820296,2,0.5,0.0,1,3,0.0,0.0,0.3333333333333333,0.0,0,6,29
mllib/src/test/scala/org/apache/spark/ml/classification/GBTClassifierSuite.scala,576,38,0.8125,0.1267361111111111,2,0.5,0.0,1,4,0.0,0.0,0.25,0.0,0,5,25
mllib/src/test/scala/org/apache/spark/ml/classification/LinearSVCSuite.scala,320,37,0.709375,0.14375,2,0.5,0.0,1,7,0.0,0.0,0.14285714285714285,0.0,0,5,10
mllib/src/test/scala/org/apache/spark/ml/classification/LogisticRegressionSuite.scala,2938,39,0.6085772634445201,0.1317222600408441,2,0.5,0.0,1,8,0.0,0.0,0.125,0.0,4,5,158
mllib/src/test/scala/org/apache/spark/ml/classification/MultilayerPerceptronClassifierSuite.scala,245,37,0.8448979591836735,0.09387755102040816,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,1,29
mllib/src/test/scala/org/apache/spark/ml/classification/NaiveBayesSuite.scala,629,37,0.7567567567567568,0.13513513513513514,2,0.5,0.0,1,12,0.08333333333333333,0.0,0.08333333333333333,0.0,1,5,26
mllib/src/test/scala/org/apache/spark/ml/classification/OneVsRestSuite.scala,350,39,0.7885714285714286,0.16857142857142857,2,1.0,0.0,1,4,0.0,0.0,0.25,0.0,0,2,5
mllib/src/test/scala/org/apache/spark/ml/classification/ProbabilisticClassifierSuite.scala,169,36,0.6923076923076923,0.15976331360946747,3,0.6666666666666666,0.0,1,5,0.0,0.2,0.6,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/classification/RandomForestClassifierSuite.scala,354,37,0.8135593220338984,0.12994350282485875,2,0.5,0.0,1,4,0.0,0.0,0.25,0.0,0,3,25
mllib/src/test/scala/org/apache/spark/ml/clustering/BisectingKMeansSuite.scala,351,36,0.8205128205128205,0.13675213675213677,2,0.5,0.0,1,3,0.0,0.0,0.3333333333333333,0.0,0,2,19
mllib/src/test/scala/org/apache/spark/ml/clustering/GaussianMixtureSuite.scala,350,36,0.7142857142857143,0.14285714285714285,3,0.6666666666666666,0.0,1,4,0.0,0.0,0.25,0.0,0,5,15
mllib/src/test/scala/org/apache/spark/ml/clustering/KMeansSuite.scala,514,38,0.8326848249027238,0.1303501945525292,3,0.6666666666666666,0.0,1,6,0.0,0.0,0.16666666666666666,0.0,0,1,21
mllib/src/test/scala/org/apache/spark/ml/clustering/LDASuite.scala,339,35,0.8141592920353983,0.12979351032448377,2,0.5,0.0,1,5,0.0,0.0,0.2,0.0,0,1,10
mllib/src/test/scala/org/apache/spark/ml/clustering/PowerIterationClusteringSuite.scala,302,28,0.7682119205298014,0.1423841059602649,2,0.5,0.0,1,5,0.4,0.0,0.2,0.0,0,3,8
mllib/src/test/scala/org/apache/spark/ml/evaluation/ClusteringEvaluatorSuite.scala,148,37,0.6418918918918919,0.16216216216216217,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,4,0
mllib/src/test/scala/org/apache/spark/ml/feature/BinarizerSuite.scala,252,38,0.7976190476190477,0.14285714285714285,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,1,6
